product_id,product_name,category,supplier,cost_price,retail_price,margin_pct,stock_qty,reorder_level,needs_reorder,warehouse,last_restocked,weight_kg,length_cm,width_cm,height_cm
PRD-008485,Product-8485,Food,Supplier-86,167.47,467.95,64.21,9379,497,False,Warehouse-A,2025-10-03,40.06,24.0,23.0,15.0
PRD-008486,Product-8486,Toys,Supplier-87,148.23,193.25,23.3,8619,361,False,Warehouse-B,2025-11-12,32.81,68.0,54.0,1.0
PRD-008487,Product-8487,Beauty,Supplier-88,172.4,298.8,42.3,8722,408,False,Warehouse-C,2026-02-09,6.4,55.0,97.0,46.0
PRD-008489,Product-8489,Garden,Supplier-90,139.9,419.55,66.65,3797,257,False,Warehouse-E,2025-11-10,23.96,17.0,83.0,55.0
PRD-008490,Product-8490,Electronics,Supplier-91,111.26,315.06,64.69,4487,172,False,Warehouse-A,2025-11-23,23.85,51.0,30.0,38.0
PRD-008491,Product-8491,Clothing,Supplier-92,155.03,259.45,40.25,1723,12,False,Warehouse-B,2025-12-19,43.33,56.0,35.0,27.0
PRD-008492,Product-8492,Books,Supplier-93,156.46,255.2,38.69,8788,179,False,Warehouse-C,2025-12-11,20.35,68.0,79.0,64.0
PRD-008493,Product-8493,Home,Supplier-94,104.27,217.87,52.14,9678,95,False,Warehouse-D,2026-03-25,2.89,19.0,62.0,38.0
PRD-008494,Product-8494,Sports,Supplier-95,50.24,107.28,53.17,6406,310,False,Warehouse-E,2026-04-01,27.45,25.0,97.0,42.0
PRD-008495,Product-8495,Food,Supplier-96,137.76,283.14,51.35,9420,375,False,Warehouse-A,2025-10-07,8.02,38.0,89.0,93.0
PRD-008497,Product-8497,Beauty,Supplier-98,47.44,74.43,36.26,3761,110,False,Warehouse-C,2026-02-17,9.34,30.0,71.0,70.0
PRD-008498,Product-8498,Auto,Supplier-99,156.56,248.33,36.95,8267,380,False,Warehouse-D,2026-02-28,10.33,12.0,81.0,17.0
PRD-008499,Product-8499,Garden,Supplier-100,24.64,58.7,58.02,9570,348,False,Warehouse-E,2025-10-23,40.55,25.0,10.0,48.0
PRD-008500,Product-8500,Electronics,Supplier-1,94.02,165.01,43.02,4917,484,False,Warehouse-A,2025-12-12,40.12,82.0,77.0,80.0
PRD-008501,Product-8501,Clothing,Supplier-2,50.05,102.41,51.13,5562,313,False,Warehouse-B,2026-01-08,1.51,41.0,22.0,89.0
PRD-008502,Product-8502,Books,Supplier-3,3.29,5.1,35.49,9328,119,False,Warehouse-C,2025-10-14,21.26,44.0,11.0,91.0
PRD-008503,Product-8503,Home,Supplier-4,54.92,132.2,58.46,1621,500,False,Warehouse-D,2026-03-03,14.12,83.0,3.0,45.0
PRD-008505,Product-8505,Food,Supplier-6,80.34,131.17,38.75,6128,64,False,Warehouse-A,2025-11-15,27.66,48.0,46.0,8.0
PRD-008506,Product-8506,Toys,Supplier-7,79.8,170.76,53.27,3421,258,False,Warehouse-B,2026-02-21,39.47,60.0,32.0,65.0
PRD-008507,Product-8507,Beauty,Supplier-8,30.54,52.89,42.26,6153,113,False,Warehouse-C,2025-11-22,22.28,66.0,48.0,97.0
PRD-008508,Product-8508,Auto,Supplier-9,109.77,290.81,62.25,4387,488,False,Warehouse-D,2026-03-27,44.28,50.0,18.0,34.0
PRD-008509,Product-8509,Garden,Supplier-10,82.2,179.12,54.11,1337,407,False,Warehouse-E,2026-03-26,35.98,28.0,37.0,42.0
PRD-008510,Product-8510,Electronics,Supplier-11,138.62,170.34,18.62,7574,484,False,Warehouse-A,2026-03-27,39.88,68.0,54.0,32.0
PRD-008511,Product-8511,Clothing,Supplier-12,149.8,188.52,20.54,9533,216,False,Warehouse-B,2025-10-04,27.3,62.0,9.0,75.0
PRD-008513,Product-8513,Home,Supplier-14,5.0,8.36,40.19,8615,251,False,Warehouse-D,2026-01-02,3.95,65.0,32.0,75.0
PRD-008514,Product-8514,Sports,Supplier-15,171.39,367.89,53.41,4614,74,False,Warehouse-E,2026-03-29,46.53,84.0,36.0,21.0
PRD-008515,Product-8515,Food,Supplier-16,25.77,62.95,59.06,4213,98,False,Warehouse-A,2026-02-03,7.23,83.0,28.0,67.0
PRD-008516,Product-8516,Toys,Supplier-17,8.4,15.29,45.06,9357,107,False,Warehouse-B,2026-02-05,16.03,47.0,86.0,32.0
PRD-008517,Product-8517,Beauty,Supplier-18,57.17,120.81,52.68,115,113,False,Warehouse-C,2025-10-10,23.46,10.0,21.0,65.0
PRD-008518,Product-8518,Auto,Supplier-19,185.86,307.25,39.51,343,125,False,Warehouse-D,2026-01-29,12.24,28.0,7.0,79.0
PRD-008519,Product-8519,Garden,Supplier-20,103.47,183.16,43.51,9085,307,False,Warehouse-E,2025-10-14,1.16,11.0,18.0,50.0
PRD-008521,Product-8521,Clothing,Supplier-22,182.71,247.58,26.2,3218,146,False,Warehouse-B,2026-01-25,45.49,48.0,40.0,58.0
PRD-008522,Product-8522,Books,Supplier-23,103.11,205.18,49.75,7157,206,False,Warehouse-C,2026-03-11,24.84,18.0,32.0,64.0
PRD-008523,Product-8523,Home,Supplier-24,165.39,244.05,32.23,2778,482,False,Warehouse-D,2026-02-23,0.61,49.0,37.0,85.0
PRD-008524,Product-8524,Sports,Supplier-25,137.32,392.83,65.04,2758,211,False,Warehouse-E,2025-11-03,24.36,42.0,4.0,72.0
PRD-008525,Product-8525,Food,Supplier-26,74.87,206.37,63.72,875,406,False,Warehouse-A,2026-02-09,37.44,48.0,100.0,30.0
PRD-008526,Product-8526,Toys,Supplier-27,160.64,303.23,47.02,5059,175,False,Warehouse-B,2026-02-28,22.11,19.0,25.0,32.0
PRD-008527,Product-8527,Beauty,Supplier-28,180.77,531.96,66.02,2727,257,False,Warehouse-C,2026-02-25,4.2,66.0,11.0,91.0
PRD-008529,Product-8529,Garden,Supplier-30,161.08,203.73,20.93,6325,284,False,Warehouse-E,2026-01-11,8.69,7.0,2.0,57.0
PRD-008530,Product-8530,Electronics,Supplier-31,89.36,111.51,19.86,1819,225,False,Warehouse-A,2026-02-07,42.46,53.0,80.0,40.0
PRD-008531,Product-8531,Clothing,Supplier-32,37.33,77.72,51.97,4519,390,False,Warehouse-B,2026-03-11,20.88,42.0,18.0,39.0
PRD-008532,Product-8532,Books,Supplier-33,88.24,215.99,59.15,2604,436,False,Warehouse-C,2025-11-17,28.5,51.0,78.0,14.0
PRD-008533,Product-8533,Home,Supplier-34,118.66,163.78,27.55,588,82,False,Warehouse-D,2025-10-28,30.49,50.0,4.0,58.0
PRD-008534,Product-8534,Sports,Supplier-35,114.06,277.06,58.83,105,338,True,Warehouse-E,2026-01-07,7.41,68.0,3.0,59.0
PRD-008535,Product-8535,Food,Supplier-36,164.46,338.0,51.34,8997,257,False,Warehouse-A,2025-11-29,10.66,24.0,76.0,41.0
PRD-008537,Product-8537,Beauty,Supplier-38,196.02,236.19,17.01,4850,144,False,Warehouse-C,2025-10-21,46.94,17.0,71.0,33.0
PRD-008538,Product-8538,Auto,Supplier-39,165.61,449.38,63.15,6993,128,False,Warehouse-D,2026-01-11,28.6,43.0,99.0,25.0
PRD-008539,Product-8539,Garden,Supplier-40,11.88,29.81,60.15,3839,178,False,Warehouse-E,2025-10-09,9.95,54.0,6.0,47.0
PRD-008540,Product-8540,Electronics,Supplier-41,11.26,20.13,44.06,6132,124,False,Warehouse-A,2025-11-22,34.74,43.0,16.0,55.0
PRD-008541,Product-8541,Clothing,Supplier-42,111.36,305.94,63.6,3186,169,False,Warehouse-B,2025-11-05,25.36,47.0,86.0,65.0
PRD-008542,Product-8542,Books,Supplier-43,89.47,148.04,39.56,8684,316,False,Warehouse-C,2025-12-31,18.14,72.0,25.0,34.0
PRD-008543,Product-8543,Home,Supplier-44,55.09,148.14,62.81,4808,370,False,Warehouse-D,2026-02-11,35.27,87.0,21.0,34.0
PRD-008545,Product-8545,Food,Supplier-46,124.36,179.08,30.56,7434,285,False,Warehouse-A,2025-12-30,40.65,91.0,27.0,17.0
PRD-008546,Product-8546,Toys,Supplier-47,151.15,374.43,59.63,5365,95,False,Warehouse-B,2025-11-02,4.57,38.0,5.0,55.0
PRD-008547,Product-8547,Beauty,Supplier-48,35.38,89.92,60.65,5620,139,False,Warehouse-C,2026-02-10,42.8,41.0,51.0,83.0
PRD-008548,Product-8548,Auto,Supplier-49,140.7,309.75,54.58,139,328,True,Warehouse-D,2025-12-15,14.78,32.0,30.0,57.0
PRD-008549,Product-8549,Garden,Supplier-50,181.71,515.08,64.72,5569,323,False,Warehouse-E,2026-01-05,38.6,3.0,68.0,36.0
PRD-008550,Product-8550,Electronics,Supplier-51,127.8,235.2,45.66,5330,126,False,Warehouse-A,2025-11-27,2.8,65.0,39.0,75.0
PRD-008551,Product-8551,Clothing,Supplier-52,148.45,443.54,66.53,6735,148,False,Warehouse-B,2026-01-11,23.42,79.0,30.0,60.0
PRD-008553,Product-8553,Home,Supplier-54,86.98,130.42,33.31,4879,37,False,Warehouse-D,2026-01-17,45.84,88.0,14.0,75.0
PRD-008554,Product-8554,Sports,Supplier-55,193.63,253.51,23.62,6273,139,False,Warehouse-E,2026-03-07,11.52,54.0,86.0,78.0
PRD-008555,Product-8555,Food,Supplier-56,113.8,281.17,59.53,1808,225,False,Warehouse-A,2026-02-08,12.38,13.0,71.0,24.0
PRD-008556,Product-8556,Toys,Supplier-57,87.94,148.52,40.79,6726,346,False,Warehouse-B,2025-10-26,16.88,8.0,83.0,55.0
PRD-008557,Product-8557,Beauty,Supplier-58,86.79,214.64,59.56,2909,209,False,Warehouse-C,2025-11-06,20.66,77.0,55.0,54.0
PRD-008558,Product-8558,Auto,Supplier-59,44.69,107.81,58.55,6793,475,False,Warehouse-D,2025-10-22,2.32,94.0,20.0,98.0
PRD-008559,Product-8559,Garden,Supplier-60,111.73,315.2,64.55,8982,373,False,Warehouse-E,2025-11-25,7.47,95.0,26.0,29.0
PRD-008561,Product-8561,Clothing,Supplier-62,46.2,114.12,59.52,5674,403,False,Warehouse-B,2025-12-20,38.09,79.0,58.0,45.0
PRD-008562,Product-8562,Books,Supplier-63,188.67,486.55,61.22,3416,310,False,Warehouse-C,2026-03-03,14.2,91.0,6.0,30.0
PRD-008563,Product-8563,Home,Supplier-64,127.54,352.48,63.82,1767,451,False,Warehouse-D,2025-11-07,6.17,25.0,61.0,72.0
PRD-008564,Product-8564,Sports,Supplier-65,46.61,66.26,29.66,857,179,False,Warehouse-E,2025-12-11,46.77,53.0,30.0,51.0
PRD-008565,Product-8565,Food,Supplier-66,136.99,404.21,66.11,4384,169,False,Warehouse-A,2026-02-09,33.21,83.0,54.0,74.0
PRD-008566,Product-8566,Toys,Supplier-67,132.11,179.4,26.36,96,108,True,Warehouse-B,2026-02-01,48.18,19.0,2.0,58.0
PRD-008567,Product-8567,Beauty,Supplier-68,184.57,486.03,62.02,7360,314,False,Warehouse-C,2026-01-06,48.92,74.0,88.0,50.0
PRD-008569,Product-8569,Garden,Supplier-70,133.8,183.16,26.95,3612,353,False,Warehouse-E,2025-12-31,7.27,43.0,39.0,16.0
PRD-008570,Product-8570,Electronics,Supplier-71,116.53,159.88,27.11,5813,294,False,Warehouse-A,2025-10-25,19.2,14.0,54.0,96.0
PRD-008571,Product-8571,Clothing,Supplier-72,196.25,534.78,63.3,1622,66,False,Warehouse-B,2026-02-12,31.22,59.0,68.0,9.0
PRD-008572,Product-8572,Books,Supplier-73,81.81,153.53,46.71,4404,314,False,Warehouse-C,2026-02-18,10.79,99.0,31.0,24.0
PRD-008573,Product-8573,Home,Supplier-74,109.06,217.15,49.78,8955,179,False,Warehouse-D,2025-11-10,41.73,26.0,16.0,93.0
PRD-008574,Product-8574,Sports,Supplier-75,78.18,168.18,53.51,6228,311,False,Warehouse-E,2026-01-28,39.05,93.0,99.0,92.0
PRD-008575,Product-8575,Food,Supplier-76,139.68,198.03,29.47,6705,387,False,Warehouse-A,2026-03-27,19.05,60.0,74.0,36.0
PRD-008577,Product-8577,Beauty,Supplier-78,159.39,285.09,44.09,8817,309,False,Warehouse-C,2026-02-09,19.88,45.0,34.0,16.0
PRD-008578,Product-8578,Auto,Supplier-79,85.16,199.48,57.31,8614,237,False,Warehouse-D,2026-02-03,35.09,2.0,33.0,42.0
PRD-008579,Product-8579,Garden,Supplier-80,38.78,71.54,45.79,9276,449,False,Warehouse-E,2026-01-11,45.13,15.0,48.0,36.0
PRD-008580,Product-8580,Electronics,Supplier-81,197.44,540.85,63.49,5402,71,False,Warehouse-A,2025-11-08,33.71,1.0,27.0,7.0
PRD-008581,Product-8581,Clothing,Supplier-82,79.14,167.72,52.81,7876,54,False,Warehouse-B,2026-01-26,20.64,12.0,13.0,78.0
PRD-008582,Product-8582,Books,Supplier-83,175.81,438.87,59.94,4474,21,False,Warehouse-C,2026-03-26,15.31,40.0,85.0,16.0
PRD-008583,Product-8583,Home,Supplier-84,154.82,208.29,25.67,2983,259,False,Warehouse-D,2026-01-31,49,70.0,46.0,26.0
PRD-008585,Product-8585,Food,Supplier-86,187.15,400.78,53.3,9962,447,False,Warehouse-A,2025-10-05,43.22,46.0,47.0,17.0
PRD-008586,Product-8586,Toys,Supplier-87,11.75,29.77,60.53,1657,367,False,Warehouse-B,2025-12-12,22.45,35.0,99.0,27.0
PRD-008587,Product-8587,Beauty,Supplier-88,147.9,217.22,31.91,4162,145,False,Warehouse-C,2025-12-12,42.62,5.0,47.0,47.0
PRD-008588,Product-8588,Auto,Supplier-89,141.59,293.66,51.78,1809,345,False,Warehouse-D,2026-01-13,20.71,52.0,12.0,64.0
PRD-008589,Product-8589,Garden,Supplier-90,21.85,46.81,53.32,8632,419,False,Warehouse-E,2026-01-11,14.58,44.0,55.0,3.0
PRD-008590,Product-8590,Electronics,Supplier-91,190.83,251.62,24.16,2993,151,False,Warehouse-A,2026-01-08,24.79,94.0,33.0,91.0
PRD-008591,Product-8591,Clothing,Supplier-92,138.1,289.37,52.28,9645,383,False,Warehouse-B,2026-01-24,24.73,62.0,55.0,55.0
PRD-008593,Product-8593,Home,Supplier-94,134.69,233.43,42.3,4394,214,False,Warehouse-D,2026-01-02,31.95,11.0,59.0,21.0
PRD-008594,Product-8594,Sports,Supplier-95,71.5,108.94,34.37,5892,331,False,Warehouse-E,2025-11-18,29.15,84.0,68.0,29.0
PRD-008595,Product-8595,Food,Supplier-96,61.0,181.2,66.34,6322,198,False,Warehouse-A,2026-03-15,8.35,18.0,25.0,73.0
PRD-008596,Product-8596,Toys,Supplier-97,149.5,194.22,23.03,8812,336,False,Warehouse-B,2025-12-13,8.09,50.0,18.0,94.0
PRD-008597,Product-8597,Beauty,Supplier-98,86.16,211.27,59.22,5957,460,False,Warehouse-C,2026-02-11,29.4,95.0,39.0,82.0
PRD-008598,Product-8598,Auto,Supplier-99,27.82,83.28,66.59,2917,256,False,Warehouse-D,2025-12-09,0.8,4.0,54.0,68.0
PRD-008599,Product-8599,Garden,Supplier-100,139.04,221.49,37.23,6308,296,False,Warehouse-E,2025-11-10,44.65,67.0,66.0,34.0
PRD-008601,Product-8601,Clothing,Supplier-2,147.46,222.81,33.82,198,411,True,Warehouse-B,2026-02-20,13.28,37.0,86.0,74.0
PRD-008602,Product-8602,Books,Supplier-3,142.47,374.5,61.96,9556,217,False,Warehouse-C,2026-02-08,3.29,26.0,13.0,39.0
PRD-008603,Product-8603,Home,Supplier-4,143.05,344.97,58.53,628,353,False,Warehouse-D,2026-03-18,0.31,19.0,15.0,85.0
PRD-008604,Product-8604,Sports,Supplier-5,112.32,171.87,34.65,5654,112,False,Warehouse-E,2025-11-27,23.24,2.0,62.0,86.0
PRD-008605,Product-8605,Food,Supplier-6,12.54,29.64,57.69,4182,186,False,Warehouse-A,2026-01-30,26.66,44.0,65.0,56.0
PRD-008606,Product-8606,Toys,Supplier-7,167.44,375.79,55.44,3168,274,False,Warehouse-B,2026-01-14,25.07,52.0,56.0,26.0
PRD-008607,Product-8607,Beauty,Supplier-8,175.45,355.83,50.69,6597,114,False,Warehouse-C,2025-11-02,21.42,68.0,2.0,8.0
PRD-008609,Product-8609,Garden,Supplier-10,120.79,152.36,20.72,3629,146,False,Warehouse-E,2026-03-07,42.27,1.0,98.0,24.0
PRD-008610,Product-8610,Electronics,Supplier-11,159.64,299.99,46.78,1822,440,False,Warehouse-A,2025-12-26,3.26,88.0,91.0,50.0
PRD-008611,Product-8611,Clothing,Supplier-12,52.49,136.11,61.44,6771,221,False,Warehouse-B,2026-03-05,3.37,10.0,47.0,16.0
PRD-008612,Product-8612,Books,Supplier-13,51.41,136.7,62.39,6530,476,False,Warehouse-C,2025-12-22,49.05,68.0,29.0,69.0
PRD-008613,Product-8613,Home,Supplier-14,58.93,80.4,26.7,3374,486,False,Warehouse-D,2026-03-02,1.93,12.0,78.0,74.0
PRD-008614,Product-8614,Sports,Supplier-15,176.45,384.37,54.09,9718,280,False,Warehouse-E,2026-02-26,1.22,59.0,10.0,13.0
PRD-008615,Product-8615,Food,Supplier-16,67.29,110.03,38.84,9590,424,False,Warehouse-A,2025-10-19,11.96,57.0,30.0,42.0
PRD-008617,Product-8617,Beauty,Supplier-18,3.59,5.67,36.68,7808,134,False,Warehouse-C,2025-12-18,9.96,4.0,51.0,70.0
PRD-008618,Product-8618,Auto,Supplier-19,92.58,264.69,65.02,7477,482,False,Warehouse-D,2025-10-10,33.77,69.0,11.0,69.0
PRD-008619,Product-8619,Garden,Supplier-20,147.9,181.88,18.68,7694,147,False,Warehouse-E,2025-11-02,42.63,56.0,22.0,55.0
PRD-008620,Product-8620,Electronics,Supplier-21,194.54,478.1,59.31,6937,306,False,Warehouse-A,2026-03-23,34.21,3.0,66.0,20.0
PRD-008621,Product-8621,Clothing,Supplier-22,154.51,368.77,58.1,5727,216,False,Warehouse-B,2025-10-13,19.24,47.0,4.0,37.0
PRD-008622,Product-8622,Books,Supplier-23,119.66,355.84,66.37,8315,352,False,Warehouse-C,2026-01-25,4.2,35.0,49.0,87.0
PRD-008623,Product-8623,Home,Supplier-24,111.88,194.06,42.35,1891,332,False,Warehouse-D,2025-12-31,24.12,50.0,87.0,92.0
PRD-008625,Product-8625,Food,Supplier-26,147.98,183.94,19.55,7404,217,False,Warehouse-A,2026-03-09,26.78,64.0,9.0,79.0
PRD-008626,Product-8626,Toys,Supplier-27,182.49,352.93,48.29,8784,35,False,Warehouse-B,2025-12-19,37.83,28.0,92.0,41.0
PRD-008627,Product-8627,Beauty,Supplier-28,137.51,197.95,30.53,6503,356,False,Warehouse-C,2025-10-12,32.89,46.0,58.0,22.0
PRD-008628,Product-8628,Auto,Supplier-29,88.74,203.66,56.43,3843,370,False,Warehouse-D,2026-02-05,13.72,92.0,24.0,94.0
PRD-008629,Product-8629,Garden,Supplier-30,168.1,501.37,66.47,3790,458,False,Warehouse-E,2025-11-14,20.19,100.0,39.0,10.0
PRD-008630,Product-8630,Electronics,Supplier-31,48.81,69.46,29.73,850,399,False,Warehouse-A,2025-10-20,33.65,80.0,82.0,71.0
PRD-008631,Product-8631,Clothing,Supplier-32,182.42,256.13,28.78,4083,297,False,Warehouse-B,2026-02-16,36.71,69.0,23.0,68.0
PRD-008633,Product-8633,Home,Supplier-34,81.0,237.52,65.9,5791,108,False,Warehouse-D,2025-11-08,2.7,91.0,14.0,12.0
PRD-008634,Product-8634,Sports,Supplier-35,145.7,208.68,30.18,3543,143,False,Warehouse-E,2026-01-24,13.89,18.0,18.0,25.0
PRD-008635,Product-8635,Food,Supplier-36,164.3,213.76,23.14,6284,209,False,Warehouse-A,2026-01-23,27.5,57.0,73.0,1.0
PRD-008636,Product-8636,Toys,Supplier-37,194.39,261.23,25.59,9157,45,False,Warehouse-B,2026-03-11,27.28,54.0,98.0,32.0
PRD-008637,Product-8637,Beauty,Supplier-38,104.52,259.0,59.64,8742,171,False,Warehouse-C,2026-02-12,44.5,20.0,54.0,66.0
PRD-008638,Product-8638,Auto,Supplier-39,72.01,153.62,53.12,4265,268,False,Warehouse-D,2026-02-12,13.88,98.0,74.0,6.0
PRD-008639,Product-8639,Garden,Supplier-40,62.99,126.5,50.21,7178,90,False,Warehouse-E,2026-03-01,11.69,65.0,90.0,18.0
PRD-008641,Product-8641,Clothing,Supplier-42,153.1,184.61,17.07,3868,112,False,Warehouse-B,2025-12-10,19.77,38.0,46.0,69.0
PRD-008642,Product-8642,Books,Supplier-43,184.98,321.2,42.41,1377,489,False,Warehouse-C,2025-12-17,45.96,88.0,14.0,77.0
PRD-008643,Product-8643,Home,Supplier-44,30.68,84.57,63.72,689,281,False,Warehouse-D,2026-03-13,27.86,56.0,65.0,79.0
PRD-008644,Product-8644,Sports,Supplier-45,79.58,192.94,58.75,1998,437,False,Warehouse-E,2026-03-29,41.73,79.0,20.0,56.0
PRD-008645,Product-8645,Food,Supplier-46,110.71,287.96,61.55,6141,151,False,Warehouse-A,2026-02-20,21.26,14.0,36.0,82.0
PRD-008646,Product-8646,Toys,Supplier-47,28.94,42.2,31.42,9786,484,False,Warehouse-B,2025-11-26,11.77,50.0,37.0,20.0
PRD-008647,Product-8647,Beauty,Supplier-48,29.73,83.89,64.56,8115,298,False,Warehouse-C,2025-11-04,11,63.0,52.0,95.0
PRD-008649,Product-8649,Garden,Supplier-50,143.57,346.54,58.57,3953,56,False,Warehouse-E,2026-03-20,8.36,72.0,67.0,60.0
PRD-008650,Product-8650,Electronics,Supplier-51,54.79,137.3,60.09,6876,391,False,Warehouse-A,2025-11-02,35.93,77.0,47.0,3.0
PRD-008651,Product-8651,Clothing,Supplier-52,9.47,14.7,35.58,7802,481,False,Warehouse-B,2025-12-27,20.45,71.0,70.0,98.0
PRD-008652,Product-8652,Books,Supplier-53,111.89,242.32,53.83,9623,468,False,Warehouse-C,2025-10-20,47.93,84.0,99.0,91.0
PRD-008653,Product-8653,Home,Supplier-54,49.58,62.12,20.19,4260,13,False,Warehouse-D,2026-01-06,12.46,69.0,58.0,75.0
PRD-008654,Product-8654,Sports,Supplier-55,111.87,211.23,47.04,2421,63,False,Warehouse-E,2026-03-21,1.02,71.0,87.0,100.0
PRD-008655,Product-8655,Food,Supplier-56,30.2,52.22,42.17,9498,308,False,Warehouse-A,2026-03-07,8.78,17.0,21.0,85.0
PRD-008657,Product-8657,Beauty,Supplier-58,88.76,257.44,65.52,3202,286,False,Warehouse-C,2025-12-31,0.36,90.0,6.0,99.0
PRD-008658,Product-8658,Auto,Supplier-59,62.78,137.1,54.21,7361,57,False,Warehouse-D,2026-03-09,38.16,61.0,25.0,68.0
PRD-008659,Product-8659,Garden,Supplier-60,98.85,136.61,27.64,284,328,True,Warehouse-E,2026-03-20,21.35,67.0,75.0,40.0
PRD-008660,Product-8660,Electronics,Supplier-61,152.52,229.55,33.56,5625,53,False,Warehouse-A,2025-10-22,0.87,77.0,32.0,15.0
PRD-008661,Product-8661,Clothing,Supplier-62,124.6,248.74,49.91,4563,315,False,Warehouse-B,2025-11-14,9.65,68.0,59.0,50.0
PRD-008662,Product-8662,Books,Supplier-63,160.93,353.83,54.52,8841,473,False,Warehouse-C,2026-03-14,44.42,87.0,4.0,63.0
PRD-008663,Product-8663,Home,Supplier-64,121.95,251.28,51.47,6518,458,False,Warehouse-D,2025-12-24,27.47,46.0,1.0,75.0
PRD-008665,Product-8665,Food,Supplier-66,109.61,163.67,33.03,401,244,False,Warehouse-A,2025-12-24,32.51,71.0,62.0,87.0
PRD-008666,Product-8666,Toys,Supplier-67,126.3,298.66,57.71,626,343,False,Warehouse-B,2025-10-27,3.05,64.0,65.0,86.0
PRD-008667,Product-8667,Beauty,Supplier-68,8.83,21.44,58.82,4264,491,False,Warehouse-C,2025-11-05,49.71,92.0,6.0,56.0
PRD-008668,Product-8668,Auto,Supplier-69,89.86,202.11,55.54,6703,291,False,Warehouse-D,2025-12-01,15.32,8.0,69.0,43.0
PRD-008669,Product-8669,Garden,Supplier-70,165.13,243.68,32.23,7618,195,False,Warehouse-E,2026-03-04,4.34,85.0,18.0,67.0
PRD-008670,Product-8670,Electronics,Supplier-71,134.47,367.06,63.37,9661,64,False,Warehouse-A,2025-10-31,3.26,97.0,59.0,96.0
PRD-008671,Product-8671,Clothing,Supplier-72,5.22,12.1,56.86,916,225,False,Warehouse-B,2025-12-21,23.31,93.0,77.0,29.0
PRD-008673,Product-8673,Home,Supplier-74,35.08,104.2,66.33,2709,359,False,Warehouse-D,2025-10-22,22.16,93.0,33.0,15.0
PRD-008674,Product-8674,Sports,Supplier-75,132.2,278.96,52.61,9265,323,False,Warehouse-E,2025-11-25,12.3,89.0,66.0,60.0
PRD-008675,Product-8675,Food,Supplier-76,2.23,3.77,40.85,6979,285,False,Warehouse-A,2026-03-25,30.39,33.0,3.0,98.0
PRD-008676,Product-8676,Toys,Supplier-77,30.2,57.02,47.04,2055,23,False,Warehouse-B,2025-12-21,42.06,32.0,58.0,92.0
PRD-008677,Product-8677,Beauty,Supplier-78,198.89,400.14,50.29,7061,111,False,Warehouse-C,2026-01-31,13.21,60.0,84.0,19.0
PRD-008678,Product-8678,Auto,Supplier-79,136.88,409.98,66.61,8737,321,False,Warehouse-D,2025-11-20,30.83,56.0,20.0,6.0
PRD-008679,Product-8679,Garden,Supplier-80,190.6,352.92,45.99,1565,95,False,Warehouse-E,2025-11-07,14.88,25.0,38.0,43.0
PRD-008681,Product-8681,Clothing,Supplier-82,143.85,329.81,56.38,9450,243,False,Warehouse-B,2026-01-20,15.69,99.0,56.0,33.0
PRD-008682,Product-8682,Books,Supplier-83,155.45,373.96,58.43,3341,111,False,Warehouse-C,2025-12-17,17.26,4.0,8.0,3.0
PRD-008683,Product-8683,Home,Supplier-84,50.5,144.51,65.05,1440,395,False,Warehouse-D,2025-10-09,11.17,92.0,87.0,38.0
PRD-008684,Product-8684,Sports,Supplier-85,158.6,216.71,26.81,2423,64,False,Warehouse-E,2026-01-29,17,39.0,97.0,76.0
PRD-008685,Product-8685,Food,Supplier-86,29.0,81.85,64.57,4198,468,False,Warehouse-A,2026-04-01,9.31,3.0,53.0,4.0
PRD-008686,Product-8686,Toys,Supplier-87,175.89,498.42,64.71,4103,72,False,Warehouse-B,2025-10-16,37.27,54.0,9.0,78.0
PRD-008687,Product-8687,Beauty,Supplier-88,196.44,357.18,45.0,6593,225,False,Warehouse-C,2025-10-05,4.72,53.0,44.0,16.0
PRD-008689,Product-8689,Garden,Supplier-90,82.1,116.44,29.49,5689,432,False,Warehouse-E,2026-03-22,34.05,43.0,96.0,38.0
PRD-008690,Product-8690,Electronics,Supplier-91,37.42,52.82,29.16,1176,215,False,Warehouse-A,2025-10-09,46.83,52.0,9.0,44.0
PRD-008691,Product-8691,Clothing,Supplier-92,175.37,277.39,36.78,1451,185,False,Warehouse-B,2026-02-01,41.2,72.0,93.0,1.0
PRD-008692,Product-8692,Books,Supplier-93,154.54,209.59,26.27,4010,364,False,Warehouse-C,2026-02-03,23.89,10.0,16.0,88.0
PRD-008693,Product-8693,Home,Supplier-94,46.46,67.59,31.26,1542,205,False,Warehouse-D,2025-11-19,35.79,70.0,16.0,35.0
PRD-008694,Product-8694,Sports,Supplier-95,148.78,220.64,32.57,64,259,True,Warehouse-E,2025-12-15,38.58,33.0,30.0,75.0
PRD-008695,Product-8695,Food,Supplier-96,172.96,393.82,56.08,8197,80,False,Warehouse-A,2025-12-27,37.34,30.0,74.0,100.0
